"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","condition"
"16",1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,3
"17",2,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"18",2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,4.3
"19",1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"20",1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"21",2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
"22",2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
"23",1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,4.3
"24",2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
"25",2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
"26",2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
"27",2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"28",2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
"29",1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
"30",1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"31",2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
"32",1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
